i,lat,lon,name
32694,40.6592786,-73.9069213,She Her Minks
32694,25.3176452,82.9739144,Varanasi
32694,13.0826802,80.2707184,Chennai
32694,19.0759837,72.8776559,Mumbai
32694,27.0238036,74.21793260000001,Rajasthan
32694,13.0826802,80.2707184,Chennai
32694,18.5204303,73.8567437,Pune
32694,13.0826802,80.2707184,Chennai
32694,30.7333148,76.7794179,Chandigarh
32694,48.8342998,2.2848709,Mumbai Lounge
32694,,,
32694,23.3440997,85.309562,Ranchi
32694,8.0883064,77.5384507,Kanyakumari
32694,28.6139391,77.2090212,New Delhi
32694,20.593684,78.96288,India
32694,10.7869994,79.13782739999999,Thanjavur
32694,11.0168445,76.9558321,Coimbatore
32694,20.593684,78.96288,India
32694,9.881751,78.1142971,Madurai South
32694,-31.9523123,115.861309,Perth
32694,,,
32694,44.5645659,-123.2620435,Corvallis
32694,20.593684,78.96288,India
32694,20.593684,78.96288,India
32694,25.2048493,55.2707828,Dubai
32694,25.5940947,85.1375645,Patna
32694,,,
32694,41.7435073,-88.0118473,Chicago Metropolitan Area
32694,12.1210997,78.1582143,Dharmapuri
32694,20.593684,78.96288,India
32694,12.9715987,77.5945627,Bengaluru
32694,27.1591961,78.3957331,Firozabad
32694,,,
32694,,,
32694,36.1988592,-115.1175013,North Las Vegas
32694,18.5204303,73.8567437,Pune
32694,31.9685988,-99.9018131,Texas
32694,-82.862752,135,Antarctica
32694,45.206646,5.663678,Sassenage
32694,39.2667926,-76.79924559999999,Hell On Wheels
32694,42.2808256,-83.7430378,Ann Arbor
32694,39.011902,-98.4842465,Kansas
32694,44.0678288,12.5695158,Rimini
32694,38.9050689,-77.0415007,Emerald Cities Collaborative
32694,20.593684,78.96288,India
32694,11.1271225,78.6568942,Tamil Nadu
32694,,,
32694,20.593684,78.96288,India
32694,19.0759837,72.8776559,Mumbai
32694,23.885942,45.079162,Saudi Arabia
32694,38.7786965,-77.50452849999999,Global Food
32694,39.02208479999999,-77.4215175,The Reinforced Earth Company
32694,,,
32694,38.8569577,-77.09660880000001,Mike Flaherty's Dixieland Direct Jazz Band
32694,39.30556900000001,-86.4833979,Hindustan
32694,25.4237369,77.6475273,Hathi Khana
32694,42.7345339,-71.3245067,Pelham
32694,43.0389025,-87.9064736,Milwaukee
32694,53.4807593,-2.2426305,Manchester
32694,43.5890452,-79.6441198,Mississauga
32694,20.593684,78.96288,India
32694,38.8174686,-77.0424772,National PTA
32694,27.2281937,79.02516589999999,Mainpuri
32694,19.0759837,72.8776559,Mumbai
32694,22.4707019,70.05773,Jamnagar
32694,39.023738,-77.4223426,World Market
32694,13.0826802,80.2707184,Chennai
32694,28.6139391,77.2090212,New Delhi
32694,11.1271225,78.6568942,Tamil Nadu
32694,34.0522342,-118.2436849,Los Angeles
32694,40.0583238,-74.4056612,New Jersey
32694,37.09024,-95.712891,United States
32694,28.7040592,77.10249019999999,Delhi
32694,,,
32694,20.593684,78.96288,India
32694,12.9715987,77.5945627,Bengaluru
32694,31.9685988,-99.9018131,Texas
32694,-36.85088270000001,174.7644881,Auckland
32694,19.0759837,72.8776559,Mumbai
32694,,,
32694,,,
32694,,,
32694,48.856614,2.3522219,Paris
32694,-4.4419311,15.2662931,Kinshasa
32694,,,
32694,32.1656221,-82.9000751,Georgia
32694,48.2520249,-3.9300525,Finistere
32694,51.6858341,-3.3821421,South Wales
32694,18.1124372,79.01929969999999,Telangana
32694,20.593684,78.96288,India
32694,20.593684,78.96288,India
32694,48.760898,-3.0224741,I Creates Mon Job Bzh
32694,22.9294867,88.4249078,Halisahar
32694,,,
32694,,,
32694,28.6139391,77.2090212,New Delhi
32694,40.8260339,-73.9513205,Pale Blue Dot Media
32694,,,
32694,10.0142765,76.29896889999999,ORIENT GLORY Sericed Apartments In God's Own Country
32694,38.8794495,-6.9706535,Badajoz
32694,,,
32694,28.6139391,77.2090212,New Delhi
32694,38.5976262,-80.4549026,West Virginia
32694,19.2183307,72.9780897,Thane
32694,,,
32694,40.7127753,-74.0059728,New York
32694,15.4909301,73.8278496,Panaji
32694,6.2476376,-75.56581530000001,Medellín
32694,26.7605545,83.3731675,Gorakhpur
32694,41.0082376,28.9783589,İstanbul
32694,35.7595731,-79.01929969999999,North Carolina
32694,19.0759837,72.8776559,Mumbai
32694,40.6747887,-79.9895022,Valencia
32694,51.5072178,-0.1275862,London
32694,30.267153,-97.7430608,Austin
32694,31.3260152,75.57618289999999,Jalandhar
32694,46.227638,2.213749,France
32694,20.593684,78.96288,India
32694,-26.1510854,28.3695699,Benoni
32694,38.8037821,-77.05449759999999,Franklin and Armﬁeld Slave Oﬃce Historical Marker
32694,42.9851852,-81.2821647,West London
32694,-14.1682309,-72.6606959,Pataypampa
32694,20.593684,78.96288,India
32694,42.0396042,9.012892599999999,Corsica
32694,39.3901589,-77.2953945,Mother Earth Cleaning
32694,,,
32694,-30.2584562,-50.511109,Palmares do Sul
32694,38.959107,-77.3566496,North Italia
32694,11.3410364,77.7171642,Erode
