40720587,262003569,866098569211674624,1314286372232941568,2513818806,715362021731008512,1269886676077178881,4106666482,43809740,349513968,1031161151160295424,742033640,913775281881612288,185245457,766119125005524992,967795164659048448,2725631135,1316842339214778368,974340544527781890,1222222716268433410,26417015,741630867710312448,1010921194655272962,63105924,1245522685356134407,3126283059,1005206587277967361,18456876,199022579,1321796262677471234,2537630184,395039613,1445448055,2855897384,2391173450,1095406446001369088,1214738012673736705,1320592348804378625,1280235326359945218,931301698009812992,822512704602525696,1175211465810358272,1108416564238258176,602260532,1272706401220132864,76053961,1152892530784133120,1310690956426043394,2180029505,825737732890644480,2901994293,120493143,3394733565,1175076636166766592,1131180187754913793,17167424,372817297,1083728433040027649,790238277999525888,274803809,813060368591421441,922895418542845952,3435940588,34157839,2777688912,698239847723438080,745389548603998209,350313724,1204890548772966401,231285991,991069804416131072,1258248497125404672,51223177,4125787998,961715256,21727944,797558899431718912,2643942811,3454944674,981744806,239392935,32984743,2438369606,3950712737,137809685,1009811596716265472,707090512,1246091944234594304,1198833640664444928,1322335536732905473,818289973,938840735650144261,166330710,1324774758404247553,539520191,65972819,994599073511497728,1092516592804605957,753792516,17696108
14662354,253312240,1280402072307929089,1269892609624834049,55047173,1311769090718040071,718245694168047617,2365662427,710691310781521920,16977860,2523556454,351143365,751478119,2441031696,326428898,839863241228578816,2798227872,1041810618662178816,1309644161205719042,2924942342,4175166177,1463529781,28704709,3218093421,809775760219090945,1429428332,1284038709034119168,913891656784662530,1232675781093969920,826921231785947137,898179031543275521,911492196645212160,222387441,973642820236886021,1225868549127725056,1048203269082939393,3349014773,942146815423631362,3253228622,820382482315038720,52423655,730923783691866116,1619622464,1310338777013985281,33103766,1244117044964077569,823257206304948224,752868826757423105,1210402778,26241427,22102984,2733550105,1269016505896730624,236541422,2236981711,2240970134,774074669230071809,2151865152,1228849308419493888,1265815721419747328,50287759,204452501,1327321944,1325922643715895296,1264266520642772993,20505118,17449331,3098594701,1010302830719225856,1220366107976044547,1274895461183188992,1253826300105699330,1618273526,964253700075216896,57869243,2870008455,392434333,534655993,32106384,17517119,1081349158080995328,23823808,1086900775673057280,539647424,828744559484137472,545139282,4223680032,23049950,1265845214846963712,1325503031232827392,3462405673,4893885440,1268373050816413696,2306895415,1260076853240508417,816347562131136512,1265182123,878248021,885580703542411266,19368792
82531091,1088482863841005568,19261258,1296886915539652611,1304874637113909256,1162536328820662272,2683062290,55976150,2996329019,20790120,84198582,19247800,1197621270797525002,122387014,708792951187632128,2734574376,302785916,1679473879,2715505187,1016535740539338752,2324489564,817754153065873408,3351307186,2913795927,928443748996014081,458042260,1220083834429018114,21762765,1263182545778364421,1052322810943741958,23284066,92422758,3023366571,703363058521894912,353502427,832962977267605504,803968139402821632,1118595173506744324,4846561026,1631809124,824308541897003008,608766372,1326407844879593478,857633453881405441,1156906164208242688,705616054022709248,826065164504006657,60558151,250858116,828580575363596291,2498631155,935321324905361408,1400904043,621331406,28405572,2778989708,2307823880,2506026130,420088502,1166914249601552384,2326414259,415977298,1124474578686754816,886059255194935296,1679637013,1115334549540618241,1312261382096609280,1166873366831271939,21677872,2918110374,824469842153664512,557046603,800053252796665856,206264653,23784613,900189970211536898,36576058,1228886173,406544479,313055296,2163263185,760187223450845184,237924168,908157743076442112,15818978,1092575207347376128,998294687784972289,1203172118042759169,16374680,824229929965539332,19215758,1081701600404619264,1134719996192612352,45980106,31897231,55683888,1240499866138284032,1296858544994521088,876369829,282691661
1279797080534536192,1271294336047742976,894928387743068160,1166761314,1115758444013686784,1110724128489816065,1268764882888912897,66598468,1127037101898440704,1905029168,1006003373328556032,948931883114655746,707011553594363904,785529636935512066,1003112764657807362,1429038324,1287441825251209222,1290303132900175872,870477730843836417,3242282429,1831255122,1272063915975823360,822830346098135042,1002241809496522752,911995906614054913,1324556877473206273,1108747222047428608,220688118,175042044,261868146,2311132794,1006311242498109440,1269708057279377411,19046999,1169016223755096065,3294485143,1264322914205208577,820649915235913733,1095974808876208128,12392512,1090298806875422720,2553408986,819675332743544832,138959398,170592140,1223698292,827665581536997376,709058258120658945,19174402,1094186892709507072,754101056724930560,1161172094245167105,1214109333199319041,1269666360969265152,1196484759754555399,921385928853204993,776962686663979009,162943594,732734068593332225,16421271,1239190637003657217,1311055064,840337508407816194,293340583,1480031612,994016144284573696,909295301252526081,1129831802,1221760835787190272,1325217104212201474,846277479463575552,75631687,3411140663,42113302,1243518369799626752,2926293427,814702197791485956,11622712,1268801492921708544,1319858379901239296,793867891787661312,4491996682,17274832,848778839706750977,1284541348629090308,69060335,1283401800947838976,732376738156552193,822157351444762625,196761134,802976514845208580,327878720,2570139062,791504307560468480,823256137986256896,749455671918297088,767497303204790272,1099852771,447631876,806375497269673985
425906548,1299136224469438466,1038241060516900864,1242714620646887425,26786442,19943886,787072129007321092,67218885,87857076,2726499822,1164024160453922816,20362089,1266837282855587840,819310490686029824,2755766384,1104952655418404864,402143926,3252998768,201469741,2552256096,2421002281,49470899,32643442,156846307,1143586664,536911811,31247121,16190199,4171534396,1320411274858070018,781288694,1455700123,1309540147713712129,26016523,30135759,3082370998,724327951370579968,561675142,822923748932255745,21441975,69106875,22288097,1154998800,42677982,44185285,890825613015003136,1598757092,73803494,32974043,1279651582397673472,14550576,37725640,72392058,1306656071155580928,1282497766388674560,1308990466751373312,17243703,249483485,45740182,32292992,454099919,1402120393,1052417025434370048,999042853564231681,3308560736,2923396405,62270598,1117023601,840734262,1101187846822612992,821514827759763458,23915048,1086662415830310912,889176109409087492,29723786,1363618039,1266253671936823297,4913141584,1000989169412464640,255513642,17751422,1252550941649391616,341682889,515642233,1250076441972109312,18402941,733620956749385729,726380989,1268596482816593920,1190447662706937856,759070177241608192,998412396887707648,331230978,59698330,828722121748705280,1222992303364747285,1252907875,1193376632,1220553521390596096,2873761090
3305661327,53563332,1494243848,20825026,2362333418,328756000,1088300096666591232,1275501721477922817,892102517923790848,3008023334,1422241538,727619153515843584,16976042,2330402947,2998655076,731338859129135104,818193260090970112,815104591725375488,4228873573,542845380,775482843191398401,314133362,1177878429808508929,738786290313920513,822070400842612736,1270190389325115393,25295834,1292183658888126467,21340022,818920427716104192,1115050271699165184,1162874696,845795977,1183930293784399873,708830884300873730,883520969133891584,17072707,49225605,417704828,4668744825,2333068193,305246449,48139252,591371885,1160200911299366912,804576334110306304,3612628093,1154550217947209729,1178649478808489984,1004740825799188480,3439051216,1165040761445986305,1000424534917468160,16256826,4477563313,708823222188380160,1293010332361691136,1277711229050552321,2468520090,4741273386,89814332,452306671,858470444600627200,464809401,1639088322,3291753758,772228062,3006250545,232835575,423522416,563463163,1887101671,19781330,1174896063225851905,843755138,2356683757,2739023431,712032670906241025,57811254,1196809890057994241,711314325726752769,742160124618248193,1952901463,1188113806708396035,32894923,441193606,1112354451543781376,76983262,838087328568651776,828471180151644160,22214497,1276224192703344640,1156321794,1281128180426760192,1181328792947589120,1321812391,235703548,89057829,1296088728633581569,1020882357543317505
18521652,35684345,308002453,1099849057,826969744758730752,278315777,351869901,793577262,965699704896987137,219021075,1072113203939815424,116823818,896450167876046852,1081339913189105664,718843221187493888,1036276542,1027727549550526464,2404897406,4718886618,1276277727448821760,552040244,28115673,1099769002648190977,47707655,303035564,15265442,1250291216085733376,23230387,487228241,98903593,29755799,360937383,3140891268,831860521557180416,860832549337272321,137297680,797553620199895044,369699689,1208238299611062274,976143442362302464,1177599366183309312,1303868810236014592,806034284037320704,728209069899657216,42449080,1282055343317688321,1233931382403014656,530018106,2521533481,18364362,3887031618,822055978225061888,825354312222126081,1012142478173057029,2221686996,701081762437296128,215391643,1316815115375837184,260981899,1116560056403681281,49693839,3051087726,521194576,1126418384,614815638,1038624519194398720,840204133625819136,931708220,206804592,16130109,1215344654796783616,414638265,1217597494944845824,3181820690,1581995870,831319029767757824,390864220,1164790684663967745,1309121357171560453,810053322,947977970278219776,93446238,834991365444423681,541605451,485778320,822988306443108352,1250177761370673153,1179101071114944513,1324602522317680640,1190846099071873024,50775018,1325685008783167488,23641551,3078413700,826243404241784832,1018957536,24970656,4107298575,32218631,797923194548224000
18654299,1040636373357744128,31344691,788211648427425792,1266574194978013187,885291636,476629258,115212572,462599453,1320100237646680065,800304220356255744,860653033,1295784191938801664,243892459,913211096810577921,1030188849723527169,197703354,348557391,1048344793053581315,838416398401536000,311889009,17027924,59515655,1651208408,1080648931141406720,1187030329938210816,414426483,425803412,770912460,15851939,365830465,1120737175337885696,829857995521667072,466319594,2895411585,18873642,822429895208894464,1242675030292602882,591942128,3319638962,1301999216978518018,89805327,1298043420783415296,808524864973901824,2905585538,437195135,829358447367950336,342788512,1215135863002107905,1236283867851403265,1323629975619194880,53438514,18285745,157069571,4433714533,566828522,79468315,827011760876093440,23025656,1957266158,1292327390404841472,717432947201146883,1137426844259684352,3285562092,795516865,19843559,187286731,905131066700247040,1074513757,1109349102565888000,1061465564361580544,1125825833317302272,1723748329,1296052655522021377,346555485,1251298796014694400,1150034912,799060047145775105,30901658,799042987049238528,82256478,823583598661906432,122173354,3249013926,133286878,43901134,1282109830518370304,881625391038726144,404580081,828409263827582980,1301830693694169088,1063533239531376640,241002154,331825712,958281810,562848986,4012538297,127412957,308750887,328260787
2983511243,1259379026977673216,833044788488335360,1225262701020090369,1277824745564594176,30691460,467154405,1189920651752001536,835170374878781440,784213488402993152,309246346,28870289,2826792947,104112005,1136032486046216193,81927494,398113622,284280526,2953298804,121620626,2302804040,1220350224398540806,1278178312263778305,37468075,1291556241337192448,117308306,1285144997973520384,829556030300237824,65983232,941148343874416640,575649944,741490311394922496,868273480147402752,1364222018,1243750055611260928,97789937,1101973831638532096,1286508262385303552,176229948,188542389,448630088,1354813328,838250853073055744,17472479,1093350402140065792,435801386,80915041,61028126,1182032008181977088,1313620842677370880,756614916,2564211462,867139989540290564,796204951923920896,887806626073157632,24547328,2691845785,1272356185493123074,488817033,523499509,1313913884701585408,1238204151315619840,1283938776545255424,1176347275930390528,898822291,1240385473656258562,215837922,16410158,351354575,16752270,23776521,118568644,1482677521,2391866368,1238595645193121792,3309938213,254532265,78354688,385456355,2378324935,453526137,1049067626402537472,1520821152,824700807471697920,1262550107590758400,21785735,574106288,154167039,2754021704,365553171,399831221,1170565708050313216,37367736,47233967,2168844661,502590311,1306116483462787072,1547399407,1162814666029985792,1227101738706051074
803413089139847168,3224252246,1273495591235043328,45983649,1246618094296010753,81760004,2172537020,1247385654411046912,51086087,1292957871185907712,3413467401,1326315163,21247959,48754929,398489941,1222267743778439168,810454312966963200,1062049005977382913,1257790444571963392,377058218,1932684434,1248382161981337600,30351711,1362897036,753566120,1245137584436756482,502201327,3248943727,1288127978623209479,1568643739,1313653835630546945,1260344988573093888,1307827235378790402,1045890144144949248,709156442792570881,28501910,281207577,927753506685095937,898026042153025536,1087726520695697411,725050146250182657,1267677697657929728,785996868195127296,533446425,180008861,1008887295003459586,829853019818827777,624210678,881964161831403521,1197934488942190599,414616373,3543692838,2290406826,715032913365057536,1122486278778343424,18432698,214335724,86392086,852276483628335106,1044716722379526145,70247899,2468505925,2728695694,1270910630107721728,1008997094,995553432147824640,1012425956,1051614488,885349204746358784,2370496579,1273634105494667264,21660781,1281712589903462400,3237200137,47288066,829667452585910272,2835315075,523464187,18309303,14986544,2293772007,1132245553,170887045,987787677268365313,307466534,4731588974,894248577945354241,755886444002979840,838078999725146112,1113494640999698432,221445245,1363585974,827804009469661185,29287324,3154196986,1180461405297922048,1320806319679389697,28847899,539360108,1124292260340932609
